row_idx,topic_id,topic_prob,place_name,rating,review_text,publish_time
13,7.0,0.5531286597251892,CTT Correios,1,"Terrible customer service, unpleasant treatment. They make any business in this center tedious.",2025-04-03T14:50:38.008702Z
14,7.0,0.9437310099601746,bp,1,At night i am going bp and i am waiting 10 minutes front billing services but lady not come and after that  i ring the bell for please come but young lady very disrespectful and       Rudely speak with me she work night shift 👎🏻,2024-05-22T23:47:25.169506Z
15,2.0,0.5520936250686646,Porta 36,5,"It is in the center and the right next to my hotel , the waiter was very nice and welcoming , the food did not take long and it was really nice .
The octopus salad was really good , and the shrimp was delicious as well , the only comment i have is that the shrimp was not deveined and i had to clean it. But otherwise , satisfied with the service and the quality. Would visit again.",2025-10-23T21:24:09.473562163Z
16,0.0,0.5938864946365356,Porta 36,5,Possibly the best steak with cream mushroom sauce I have ever had. Service was exceptional. Great location. My friends had the vegetaruan pasta and the seafood mix with shrimp. They all raved about the experience.,2025-08-30T13:26:17.427979522Z
17,5.0,0.46480822563171387,Porta 36,4,"While passing through Aveiro, we thought we'd grab something to eat. After a short walk through the city streets, we found this restaurant where we decided to stop for a bite to eat.We didn't have high expectations but we were pleasantly surprised ordering something basic from their menu of the day. Overall it was very tasty and cheap, worth trying if you're in a hurry and you don't have enough time to explore the city in search of the perfect restaurant",2024-12-19T22:45:47.015261Z
18,9.0,0.7198196053504944,Porta 36,2,"Food was not good. Stale chips, beef very undercooked(asked for medium rare got barely rare)

Waitress and waiter were very nice but very understaffed and took a long time.

Very overpriced when comparing quality of food and drinks to similar restaurants in the city.

Postive note: cool patio and had heaters for a chillier than usual night.",2025-09-24T21:41:20.272741814Z
19,2.0,0.43497538566589355,Porta 36,5,"We had lunch here and chose the daily special.  I had the cod casserole-type dish, cod with cream, and my husband had the duck rice.  Both meals were delicious and the special included bread, two glasses of wine.  We also ordered dessert and my husband had an espresso.  All included it was less than €30.  Great deal!  Service was friendly and efficient.  Highly recommend!",2022-09-27T19:58:24.188009Z
20,5.0,0.4197241961956024,Ostras da Praça,5,"Everything was so delicious and fresh. Im not the biggest fan of mussels, but id eat this one again no problem. I already miss the food.",2025-11-04T22:20:59.579030957Z
21,9.0,0.6066808700561523,Ostras da Praça,5,Very good place to eat fresh sea food ! Ver good service and a pretty nice quality price. Good wine. Card payment was not possible the day we were there.,2025-10-22T14:46:54.423908639Z
22,2.0,0.4366587996482849,Ostras da Praça,3,"The Croquette de carne was so hard to eat, way too expensive for something local. they fried it way too long. It didn‘t taste good, i had to flush it with the San Miguel beer.",2025-05-16T14:26:36.695397Z
23,0.0,0.34164169430732727,Ostras da Praça,2,"We stopped here for the oysters.
Food (mussels and oysters) were very good and fresh.
Service, one of the worse ever met.
We waited 50 minutes to have 3 oysters (and 35 for the mussels), we repeated 3 times that we were waiting for the oysters and after ""yes yes, immediately ""and 50 minutes, we had them (very good and fresh). Moreover, when we asked the bill they brought the wrong table, and then at the end they told that is ONLY CASH, no credit card. So pay attention Especially for the bad bad service.",2025-08-09T14:10:36.118401246Z
24,0.0,0.7749702334403992,Ostras da Praça,5,The oysters and clams were very delicious!,2025-10-24T15:48:42.064894950Z
25,9.0,0.4482165575027466,"Salicornia - Comer, Beber & Viver",5,We stopped here for a quick bite to eat on the patio after our moliceiro boat tour. We got the ham and cheese sandwich and it was exactly what we needed to finish our quick day trip here in aveiro. Thank you,2025-09-25T13:35:08.853087521Z
26,2.0,0.5069974660873413,"Salicornia - Comer, Beber & Viver",5,We had an amazing time! Pedro was so kind and let us take our time asking questions about the drinks and food. We had a delicious cheese and meat board and enjoyed our refreshing drinks! Pedro is passionate about what he does and gave us personal recommendations!,2025-07-21T13:10:42.111156466Z
27,9.0,0.502894401550293,"Salicornia - Comer, Beber & Viver",5,We had a great time at Salicornia! The bartenders were amazing and accommodating of our group. The drinks tasted great the accommodations had the perfect atmosphere for enjoying beer and drinks in the afternoon/evening.,2025-04-12T18:24:01.306068Z
28,7.0,0.615905225276947,"Salicornia - Comer, Beber & Viver",5,Great place with friendly bartenders. We came as a large group and they were accomodating. Only took cash while we were there. Stayed there for a bit and they gave us a shot free of charge.,2025-04-12T18:27:24.938200Z
29,0.0,0.404714971780777,"Salicornia - Comer, Beber & Viver",5,"Absolute must if you are in Aveiro!
We came to try the local seaweed beer but we're out of season, instead got to try the local seaweed raw, learnt more about the town than any tour guide could tell us and we're in the most wonderful setting! An absolute must tavern! Staff were brilliant, thank you for hosting us",2024-06-12T19:16:19.992277Z
30,5.0,0.3502349555492401,O Tripas,2,"The waitresses were really weird. When we sat down they told us to stand up so they can prep the table. After 10 minutes we said that instead of 22 people tables we actually want 12 people and they said that they close now (we were not informed beforehand, it was 15:30 and it supposedly closed at 15:30 but it was full) and they prepped the table just for us and they are making an exception. Anyway we all sat down (22ppl) since we did not have time to go somewhere else. I was in a table of 7 and we had ordered a salad and since we had ordered 7 dishes (including a salad) they thought we were done and almost left. They also said that their steak is like a happy meal (???). Most of the waiters did not know English so it was hard to communicate.",2024-08-16T15:10:40.639630Z
31,7.0,0.5439132452011108,O Tripas,1,Group of four waiting almost 20 minutes for tables to be cleared after a waiter told us his „friend“ would do it. We sat down and all waiters ignored us. After we got up the table got cleaned almost instantly. Seems they don’t want to make money.,2023-06-10T13:23:21.761034Z
32,7.0,0.4516364634037018,O Tripas,1,"During covid.... don’t even think about it! If you’re not a Portuguese citizen (1) and don’t have a vaccine certificate done in Portugal (2) they WILL NOT accept you eating at their restaurant. Their customer service was appalling. You try have a reasonable conversation about how your antigen test is valid and they walk away from the conversation then come after you, calling you mad! Glad we did not contribute to their soon-to-fail business! If I could give negative stars I would.",2021-08-15T12:50:37.693001Z
33,9.0,0.8999674320220947,O Tripas,2,"Meat undercooked, and a funnily tasting fish soup.. Chips were Home made though.",2018-09-19T22:02:51.870191Z
34,2.0,0.4610002636909485,Garden Hostel,5,I simply loved it. Best value for money I found in Aveiro.,2025-07-13T15:31:19.697171341Z
35,1.0,0.35929882526397705,Garden Hostel,1,"It's a forty minutes walk away (3km) from Aveiro, everything stinks and smell like humidity. If you want to feel like a chicken in a box, well that's the right place for you. No hot water anywhere and you have to take your hygeinic paper everywhere because there is none in the bathroom. Leaving this place and I'm relieved. The beds are comfortable i guess and the people are nice. At least, it was not expensive...",2023-05-21T18:55:05.704969Z
36,7.0,0.36356839537620544,Garden Hostel,2,"I give him two stars for the backyard and the good attitude of the employees of the place, but they are the worst three nights of my life in a hostel, the notice put a separate room, and as an independent it had nothing, apart from the fact that it looks like a cage for chickens, the walls are made of wood and only 1.80 meters high, and to complete they have rented a group of boys who do not know the word respect, at one in the morning talking on the phone, listening to videos, hitting things, breaking bags made of plastic, eating their soup and other foods with very strong smells in a space designed to sleep, and above all you ask them to please respect and care nothing what you say.  Definitely the worst thing that ever happened to me.",2021-08-12T23:21:10.035467Z
37,2.0,0.6932916641235352,Garden Hostel,4,"Fairly ok for overnight stay, in low price!!  The atmosphere inside feels very good to me!  I think you will like it too!",2023-08-19T01:33:20.314940Z
38,9.0,0.43030843138694763,Garden Hostel,5,"I really enjoyed. The place is quiet, clean and organized. A very good option to young groups.",2023-06-29T14:18:38.835693Z
39,0.0,0.6604938507080078,Pastelaria Pérola,5,"Friendly treatment from the waitresses, everything delicious!",2025-03-31T13:29:15.510177Z
40,5.0,0.41281911730766296,Maré Cheia,5,"Simply fantastic! 🤩🐟🦀
It’s worth visiting Aveiro just for this restaurant. We took a day trip from Porto and decided to eat here spontaneously. Even without a reservation, we got a table for an hour and a half. The stuffed sapateira and the grilled sea bass were simply incredible, and the rice that came with the fish was excellent too, full of mussels and shrimp, perfectly cooked and bursting with flavour.

The service was also extremely friendly, fun, and welcoming, which made the experience even more special. They showed us the fresh catch of the day and asked us our preferences. And to top it off, the price is unbeatable for the quality of the food and service. A truly great experience!",2025-11-12T22:11:44.721549989Z
41,2.0,0.3003878593444824,Maré Cheia,5,"Great place with amazing sea food. I do advise to book for dinner in advance. Preferably go for dinner around 20:00. Service personnel were very accommodating, active in reservation (called us the moment the space freed up for us earlier than original reservation time).",2025-08-16T10:51:48.540796759Z
42,4.0,0.5260365605354309,Maré Cheia,5,"The soup, stir-fried vegetables, and grilled fish were truly memorable. The stir-fried vegetables, in particular, were the best I had in Portugal. The staff were also very friendly and welcoming.",2025-10-24T18:44:59.677569141Z
43,7.0,0.42334675788879395,Maré Cheia,5,"Came in hungry. Left with a happy belly. 😊 got the last table and they are turning people away, so that's lucky.",2025-11-23T13:15:52.671147685Z
44,5.0,0.4234350621700287,Maré Cheia,5,"Amazing meal! The mixed platter for 2 (110€) was plenty for my very hungry family of 4, next time we would also order 4 seafood soups (best in the world, dairy free). Freshly weighed before cooking, I wouldn’t mind heading there from Porto to sit at the bar in the back. Our total was 140€, including wine, a steak, 2 soups, moules. We could barely eat dinner, this meal was so good and plentiful.",2025-07-18T06:43:32.500293654Z
45,0.0,0.49000245332717896,Tezero Tripas De Aveiro,5,"I had Tripas de Chocolate Crocante and it was fantastic! Very fluffy and soft, not too sweet, just delicious. Would come back!",2025-08-13T18:03:41.967008959Z
46,2.0,0.8199639916419983,Tezero Tripas De Aveiro,5,The attendant was very friendly. I really enjoyed the food.,2025-11-25T06:31:19.742496697Z
47,9.0,0.8499779105186462,Tezero Tripas De Aveiro,4,"They have combo for tripas, drink and coffee. Great food ambience.",2025-08-27T06:17:13.728585800Z
48,5.0,0.26960501074790955,Tezero Tripas De Aveiro,5,"This is literally the best tripa you will ever eat, it doesn’t compare to any other places you will eat. The Nutella one is a must and I eat every time I go to Aveiro haha. They also have salty options and the decoration is amazing to look while you are waiting or eating.",2023-05-25T19:26:30.612064Z
49,0.0,0.379260778427124,Tezero Tripas De Aveiro,5,Very delicious tripa and the interior is very beautiful and unique.,2025-06-07T18:29:18.047945Z
50,7.0,0.421893835067749,ROYAL SCHOOL OF LANGUAGES,5,An iconic building that you can easily notice while you are driving or walking. It is located near the river. It is one of language school in Aveiro. The school seems quite big enough. You need to wear a mask before entering the school. They provide some benches to sit in front of the school. There is a beautiful garden too in front of it.,2021-07-01T08:59:53.762556Z
51,1.0,0.6199864745140076,ROYAL SCHOOL OF LANGUAGES,4,"We didn't see the inside, but the facade is quite pretty.",2021-12-14T20:08:26.447483Z
52,4.0,0.36667487025260925,ROYAL SCHOOL OF LANGUAGES,5,Beautiful building does not go unnoticed.,2019-11-02T23:45:35.171143Z
53,9.0,0.9099916219711304,ASIMAMI,4,Food is tasty but seems overpriced for the portions of meat. Service and ambience is good.,2025-10-09T11:09:43.588315698Z
54,9.0,0.4770066440105438,ASIMAMI,5,"Amazing infusion of flavours and quite different from the flavours in Australia.  So nice to have access to Asian food after completing the Camino Frances and eating Spanish food. Well done owner of this
business!",2025-10-08T19:02:38.963019969Z
55,9.0,0.4894220530986786,ASIMAMI,5,Excellent restaurant for Asian! Pretty authentic taste and flavour. We really enjoyed our dinner here. Very good service too!,2025-09-03T15:06:07.130644103Z
56,8.0,0.6433771252632141,ASIMAMI,5,Excellent food & service. I've eaten here 3 times on my visit to Aveiro. Highly recommend,2025-09-20T19:25:08.934673982Z
57,0.0,0.6228852272033691,ASIMAMI,5,"A ten-star restaurant!
The food was spectacular. We ordered the Veggie Gua Bao, Pad Thai, and Tahu Goreng Kacang. All the dishes were delicious, but the rice was on another level. We then chose two desserts, Chuoi Chung and Kue Lapis Legit, both very different, which made them even more special.
The decor is tastefully done.
The service was impeccable. Everyone was more friendly and professional than the last.
The bathroom was very clean, which speaks volumes about the restaurant itself.
Perfect, we'll be back!",2025-09-30T16:35:28.002716135Z
58,2.0,0.6999406218528748,Monumento a José Rabumba,3,Nothing out of this world,2022-09-14T20:27:55.199564Z
59,2.0,0.6709994673728943,Turismo Centro de Portugal,5,The fish display on the balcony of tourist center is really nice presentation of Aveiro.,2025-09-16T13:44:07.033257264Z
60,7.0,0.3564232885837555,Turismo Centro de Portugal,4,"Helpful staff,  able to speak in many languages.  Plenty of useful information,  as to be expected  but not sure how much is 'sponsored ' or 'genuinely unbiased '.",2025-09-15T19:39:35.682086471Z
61,7.0,0.47445306181907654,Turismo Centro de Portugal,4,"First of all, take the correct entrance.
When we asked for a map of the city we got one.
Inside the building we could cool down for a moment, which was nice at the moment.",2025-08-05T06:47:04.541942714Z
62,6.0,0.49120280146598816,Turismo Centro de Portugal,5,The building looks so unique and cute b cause of the fish. You can find more information about tourism in the office. It is located near the river. The location is very easy to reach by walking. You can walk and enjoy the view.,2021-06-29T14:26:38.951995Z
63,8.0,0.5081377625465393,Turismo Centro de Portugal,5,This is probably the best service I’ve received in a long time! Wonderful woman behind the desk - made me want to go see stuff I would have never done if it wasn’t for her enthusiasm and level of service ❤️,2025-03-16T15:33:58.540134Z
64,5.0,0.3577306866645813,Aveiro City Museum,4,"Housed in a building dating back to 1915, this museum is a participatory space dedicated to preserving and sharing the urban memory of Aveiro. Exhibitions are curated around the experiences and records of local residents, creating a deeply personal and community-focused narrative. Though modest in size, the museum offers thoughtfully curated content with meaningful depth. Above all, the staff are known for their exceptional friendliness and hospitality, enhancing the visitor experience.
※ Included in Aveiro Museum Pass.",2025-06-15T11:36:52.153618Z
65,2.0,0.9099729657173157,Aveiro City Museum,5,Really like the immersion audio experience. The staffs are friendly and pretty cheap to go to know more about the city,2025-06-17T18:41:05.789094696Z
66,1.0,0.47790586948394775,Aveiro City Museum,1,Basic history of Aveiro which would only appeal to those who are really interested. Very little to see here unfortunately. I had allocated an hour but I was in and out in 10 minutes.,2025-10-28T12:06:40.431286971Z
67,7.0,0.521999716758728,Aveiro City Museum,5,Beautiful looking building that was fully refurbished inside and now serves as the city museum.,2017-08-08T16:59:56.525Z
68,1.0,0.5690310001373291,Aveiro City Museum,3,Small museum without so much content. The collection is poor but the explanations are quite ok. A place to go if it’s raining outside and you want to know more about the city.,2025-04-18T14:44:31.118148Z
69,2.0,0.5211510062217712,Pastelaria Rossio,5,"This is the go-to place for trying the traditional Aveiro pastries made with ""ovos moles"".

They have a great variety of products. All made in-house and super fresh.

And, although they look the same, each has its own texture and flavor, which makes it worth trying them all.

You can notice the difference in quality when compared with pre-packed products available in other stores.

And they've been doing this for 56 years now.",2024-10-15T06:37:48.468903Z
70,2.0,0.47868111729621887,Pastelaria Rossio,5,Stopped in here to try ovos moles but ended up buying a whole lot more as everything looked so tasty and it definitely was. We tried 6 different things and each one was very well made. I only wish we could have gone back for more! Well priced given the quality and amount on offer.,2025-09-11T12:44:33.986910752Z
71,2.0,0.4109030067920685,Pastelaria Rossio,5,"we tried the ovos moles here (traditional dessert from Aveiro). I personally didn’t fall in love for it, but the shop is busy, lots of locals buying the pastries and the coffee is good too!",2023-05-21T21:07:35.102457Z
72,2.0,0.7204632759094238,Pastelaria Rossio,5,Had good ovo moles and a cake at this establishment - rather delicious pastries.,2024-08-07T12:41:47.665210Z
73,7.0,0.6999355554580688,Pastelaria Rossio,5,The Best One !,2025-08-17T21:40:05.391114670Z
74,8.0,0.6999405026435852,ALE-HOP Aveiro,5,You should visit when go on a trip here.,2025-09-16T13:20:04.506429685Z
75,0.0,0.3674064874649048,ALE-HOP Aveiro,1,"I received a defective item bought on this store and they denied to replace it without a purchase receipt, even though it was a gift and it was the very next day.
I’ve probably bought over a hundred euros of items there before, so it’s a shame that they lost a customer over a 2€ item",2024-02-07T13:23:13.153195Z
76,3.0,0.5993726253509521,ALE-HOP Aveiro,5,My favorite place . They have so many cute stuff. If you're planning to get a present for someone and you don't know where to go you should go to this place! you will definitely find something,2021-12-27T16:37:02.128857Z
77,5.0,0.8199629783630371,"Talho, Charcutaria, Mercearia e Produtos Regionais, JL",1,"I didn't like the boss, we felt like we were pissing him off, not cool,",2024-08-15T22:03:21.408018Z
78,8.0,0.6999757885932922,"Talho, Charcutaria, Mercearia e Produtos Regionais, JL",5,I highly recommend it.,2021-08-18T05:19:14.438782Z
79,7.0,0.5400531888008118,Memórias da Ria,2,"Boat is ok, the tour is the usual tour.
The quality of the guidance is not really good.
They say “ we will tell you about aveiro”, they just said this is the old part and this is the new part while just putting more and more people on your boat. Didn’t explain or feel like they know or want you to know about the town…",2025-11-21T15:11:22.446413442Z
80,0.0,0.6841215491294861,Memórias da Ria,5,Perfect professional and funny guide in our boat cruise in beautiful Aveiro canals. Price 20.- euro worth it.,2025-05-13T20:06:15.045859Z
81,2.0,0.3965299725532532,Memórias da Ria,4,"Nice walk through the canals of Aveiro where the guide gives you information during the tour in different languages... it's best to do it first thing in the morning... Since as the hours go by, you have to wait longer to get on and more people go by gondola.",2024-08-21T18:05:13.916507Z
82,9.0,0.4972285330295563,Memórias da Ria,5,"An interesting gondola ride through the canals. During the ride, the guide provides many explanations, also in English.",2025-07-10T19:52:58.123773826Z
83,7.0,0.5499715209007263,Primeiro Balcão,1,Out of business 😔,2024-07-18T23:45:25.606604Z
84,2.0,0.41802793741226196,Primeiro Balcão,5,A boat ride and buying salt at the salt mine are essential.,2023-08-03T22:02:00.573876Z
85,4.0,0.5499557256698608,Primeiro Balcão,1,He is no longer there.,2023-07-10T12:12:59.100971Z
86,0.0,0.5128811597824097,CASA MARQUES,5,I got a few things here most of the prices are the same but the lady was so nice so I was happy with the gifts that I got,2025-07-01T20:54:14.397847168Z
87,0.0,0.47078201174736023,CASA MARQUES,5,"Beautiful souvenirs, made in Portugal, not in China 😁
The lady in the shop is very friendly, helpful, and patient.
It's a shame there's no online shop, because I'd love to reorder the beautiful socks from Meia Mania.
Bought: bags with azulejos motifs, various socks, and a knitted poncho.",2021-06-26T13:14:58.266704Z
88,5.0,0.5104509592056274,CASA MARQUES,1,"I paid 20 euros, but the man kept insisting that I only paid 10! After protesting for a while, I finally got my change.",2024-10-20T11:02:44.366227Z
89,3.0,0.5348601341247559,DOURO ACIMA AVEIRO,1,Poor guides. Never engaged with our side of the boat once. Would not recommend at all,2025-04-23T11:52:16.841104Z
90,2.0,0.3048035204410553,DOURO ACIMA AVEIRO,1,"07-08-2025
I wanted to share my partner's experience of a cruise in Aveiro. It was a beautiful and pleasant trip, something I'd already experienced several times... not with this company, and yesterday, what a disappointment!!!
€15 for a boat ride led by a grumpy captain who seemed ""at the end of his rope,"" a guide (who wasn't one! Always on her phone, chatting with her daughter, or reading some explanations given once they'd reached the stop...) with zero involvement!! No respect for the passengers who paid what I already found to be a substantial amount, as they turned around in the canal before reaching the end, as other companies did...
One passenger even dozed off a bit... what an atmosphere! A disgrace for the company...

Avoid!! Avoid this company!

Choose another one, even if you have to wait a little longer (the availability of early departures should have alerted me). This boat trip is beautiful when you are in a friendly environment with a committed guide and people who respect tourists... but not this one!",2025-08-08T10:35:55.867530379Z
91,5.0,0.4657243490219116,DOURO ACIMA AVEIRO,5,An excellent experience. The guys who took us were wonderful and made us have a great time with their jokes and dancing. They also let our two German Shepherds accompany us on the tour at no cost.,2024-08-27T06:40:28.446837Z
92,0.0,0.8714162707328796,Café PetroPateira,5,I loved the food and especially the tequeños with their garlic sauce were delicious! 😄,2023-08-20T17:13:01.679630Z
93,8.0,0.609665036201477,Café PetroPateira,5,"EXCELLENT ATTENTION, KINDNESS, SERVICE AND FOOD, THANK YOU VERY MUCH",2023-11-08T15:24:30.962519Z
94,0.0,0.8874654173851013,Café PetroPateira,5,A simple but good café to spend some time and chat because it's very calm.,2018-06-26T21:02:23.583Z
95,9.0,0.8714042901992798,O Lampião,5,Frendly and efficient staff. The food is delicious and reasonably priced.,2018-03-02T19:57:46.460Z
96,4.0,0.5101073384284973,O Lampião,4,Nice people and good grill!,2017-12-18T22:01:29.237Z
97,1.0,0.2836662828922272,O Lampião,1,"No comment.
Let me start by saying that we couldn't take off our jackets because it was so cold, they don't speak English (but I can understand that), we ate fish that probably would have been better if it had been raw, and it was mostly cold!!
Too bad, we were hoping to find a traditional place outside the chaos of the city center.",2025-11-23T00:32:18.876434878Z
98,9.0,0.5413303375244141,O Lampião,5,"The waitress was super friendly! We arrived 40 minutes before closing time (without knowing it), and the waitress served us without losing her smile. The food was very good. The truth is, the other staff gave us very sour looks because of the time, and that gesture didn't make a very good impression.",2022-04-17T20:21:05.937662Z
99,5.0,0.4579266607761383,Pizzaria Stadium,4,"The pizzeria takes you back in time. Mom makes the pizzas herself, and takeout was only available.
I ended up getting two delicious pizzas with my hands and feet, and my mom didn't appreciate the tip :) Highly recommended! Even though you might think, ""Is this really good?"" when you walk in, you'll be surprised!",2022-08-24T21:49:32.393250Z
100,0.0,0.445698082447052,"Digidente, Lda. Clínica Médico Dentária de Fermentelos",5,"Excellent professional, with dedicated patient care....",2025-01-14T10:53:54.302186Z
101,9.0,0.4388323724269867,Olimpinho,5,"Great laundry service where you can have your clothes or even carpets washed, which is quite important. They are very responsible and can arrange pick-up or drop-off services.",2018-08-21T20:14:48.114444Z
102,8.0,0.45618510246276855,Olimpinho,5,Impeccable service. Welcoming.,2024-09-24T13:03:03.937098Z
103,3.0,0.4200260639190674,Miradouro de Fermentelos,5,Awesome high viewpoint over Pateira park.,2022-07-28T15:47:42.655123Z
104,6.0,0.7749534845352173,Miradouro de Fermentelos,4,Unusual and somewhat abandoned place... but beautiful view from above!,2025-08-17T18:46:33.366886690Z
105,4.0,0.6999625563621521,Padaria Pastelaria St. André,5,Very nice breakfast,2019-01-15T23:07:41.004320585Z
106,8.0,0.7749755382537842,Padaria Pastelaria St. André,5,Warm and very friendly. I recommend.,2025-08-09T11:23:24.644769614Z
107,7.0,0.4737406373023987,Loja Buga,5,"I was really worried after reading all these bad reviews, but I went there... and the most sweet man was working there. Even though he did not understand a lot of english, we managed to understand each other perfectly. I had my passport ready, had to fill out a form ( he did not even take my passport, just the filled out form). After 2 hours I returned the bike and he greeted me with a wide smile on his face. Such a great service and such a nice way to explore the city for free! Loved it! Obrigada!",2025-10-21T19:41:28.153806014Z
108,7.0,0.6058399677276611,Loja Buga,1,"Impossible to use, there's no one at the booth, direction provided is to download app, however unable to unlock the bike.
When customer service is called, they only speak Portugese, that's fine, however as tourist, no help will be received.
I saw some people on the road with the bike, not sure how they did it, but many of the locked bikes looks brand new with lots of spider webs on them",2025-08-06T12:03:31.450930303Z
109,7.0,0.4765865206718445,Loja Buga,4,"You can rent a bike here for 2hrs max. for free, the staff is friendly, only need you to fill in a form with your passport details and will give the form back to you once you return the bike.",2023-06-20T12:35:33.724748Z
110,7.0,0.6536887288093567,Loja Buga,2,"Extremely unfriendly guy renting out the bikes, didn't speak any English and didn't want to help at all. Bikes can only be rented for 2 hours and used in the city centre only",2025-08-26T12:48:59.792022414Z
111,0.0,0.4228018820285797,Loja Buga,5,Great way to explore the town and surroundings. You can get 2h free bikes and super easy to get by your ID or passport details. Friendly and helpful staff. Thank you a lot :),2024-03-11T20:59:00.468169Z
112,0.0,0.3178079128265381,Restaurante O Barril,5,"The best food I had in Portugal, a truly hidden gem. Great service, super nice staff to talk to, short waiting time, and good prices for the amount and quality of food you are getting.
This is a must-try!",2025-07-19T11:21:42.852689008Z
113,7.0,0.4052065312862396,Restaurante O Barril,5,I enjoyed a small dinner at the place: Octopus Salad and bread and it was fantastic! The salad was so tasty! Also the owner spoke no English but tried to assist my finding the closest ATM (they accept only cash!). Once I came back there was also a waiter that could take my order in English. It was a bit sad to sit inside during summer but totally worth it! It would love to come back one day.,2025-08-13T17:38:27.483562229Z
114,0.0,0.7025362253189087,Restaurante O Barril,5,"Fantastic family restaurant! The food and wine are excellent! Diego and his parents are very kind and attentive! If you want to eat home-style quality food in Aveiro, come and eat here!
Thank you for the delicious dinners and fantastic hospitality!
Bori&Gabor from Hungary",2024-06-07T21:58:38.077511Z
115,5.0,0.4912601411342621,Restaurante O Barril,5,"Great, authentic Portuguese cuisine, excellent service and extremely nice owners",2025-07-19T06:02:05.195562417Z
116,9.0,0.499292254447937,Restaurante O Barril,4,"Nice homemade food:
We went 3 times to eat here during the weekend, as we were working in the area.
They have several options of meat and fish dishes, served in big portions.
The service attention is simply excellent, and the restaurant have a family atmosphere.
The only thing is that the plates are served only of rice or chips.
The best option would be Steak to stone, or Cod.",2017-07-04T18:13:05.137Z
117,6.0,0.4525906443595886,AveiNest - Your Studio in Aveiro,5,Great studios in a fantastic and quiet place in a very central part of the city. Everything is new and proper and very secure! I'm definitely going back !,2024-06-05T15:00:02.019780Z
118,6.0,0.7752595543861389,AveiNest - Your Studio in Aveiro,5,"New apartments, a large bathroom with a wonderful shower, comfortable beds, and super clean. Not to mention the location right in the center and, above all, Tiago's kindness. We can't be more grateful for all his attention. 100% recommended place. We'll definitely be back.
Thanks for everything, Tiago.",2024-02-13T19:24:37.814475Z
119,6.0,0.7286493182182312,AveiNest - Your Studio in Aveiro,5,"Very clean, very complete and central apartment, yet in a quiet neighborhood. 100% recommended, close to the canal to go on the boats.",2024-08-13T21:29:44.656007Z
120,8.0,0.6999794244766235,KOOL KATS,5,A++++++++ professional. Recommended!!,2025-09-11T18:43:39.293242935Z
121,7.0,0.7749683856964111,KOOL KATS,5,"Go as a client, leave as a friend",2023-07-18T10:31:04.135588Z
